id,SalePrice
1894,123597.95442719664
1895,133080.40534599702
1896,128685.41693175398
1897,116119.41879122758
1898,108772.25565042463
1899,163450.7262244852
1900,155544.67568486862
1901,168048.75142838474
1902,151694.37652559148
1903,224381.48108756368
1904,145336.231344281
1905,199304.22357178162
1906,161007.70956003884
1907,206510.87864722573
1908,109958.8468029911
1909,133018.33580320532
1910,118836.68760890276
1911,224875.49665712813
1912,338608.365046865
1913,143779.7070931567
1914,55106.31067770091
1915,298656.72700431827
1916,66313.4456730959
1917,250073.0801155818
1918,141783.45672419676
1919,177073.77313841018
1920,151826.48381213727
1921,383420.78293173027
1922,322124.18731547357
1923,230281.64032804625
1924,213969.65080551596
1925,198136.3499934106
1926,371887.28184249706
1927,133176.7689840481
1928,157899.0668609605
1929,124387.73103963875
1930,134904.79478272598
1931,142415.27715360076
1932,142420.07574040763
1933,186330.5614742418
1934,183814.19372528707
1935,170383.8450871254
1936,194547.17237036678
1937,186052.62335417338
1938,170671.24385825748
1939,242498.5528878569
1940,191788.66290140516
1941,171051.02335717966
1942,182688.02045613178
1943,213111.551774122
1944,371572.07709150447
1945,396374.8073088516
1946,129880.93112357118
1947,280394.78349402273
1948,168263.54690845503
1949,243818.06888601932
1950,190725.32232247008
1951,240133.31076803993
1952,203534.0792807256
1953,164366.3096082511
1954,182605.62238076236
1955,136713.28807330498
1956,295951.70397153933
1957,151088.58327622
1958,298339.6082622871
1959,143763.76258702535
1960,117683.98811363344
1961,120592.40110071604
1962,98043.32271596148
1963,105253.24888792988
1964,106260.20401666225
1965,140375.0481134848
1966,139000.26279189653
1967,290314.8353912274
1968,417021.00190674275
1969,386485.8913318127
1970,415554.6898007913
1971,461956.0508179524
1972,379267.64747151383
1973,268660.4920852275
1974,333371.59122717945
1975,432668.47999021196
1976,274502.89400875114
1977,350082.95900798216
1978,356633.29602515465
1979,326669.2760700882
1980,201561.27554127492
1981,341547.7366635203
1982,223380.6403430689
1983,207798.0349560088
1984,168457.4536064379
1985,226269.93201906723
1986,209563.15232593505
1987,183837.12313896976
1988,175417.9806776518
1989,192101.08704904793
1990,210308.18474080766
1991,235752.49117823364
1992,214848.72193057547
1993,167503.6702698978
1994,228317.50721976245
1995,183732.44488684996
1996,250788.59498478007
1997,317222.3959626474
1998,314107.1994048128
1999,281142.53245488903
2000,319470.77159555466
2001,276323.7678158981
2002,244020.55995980758
2003,254358.96549469832
2004,282047.47760032886
2005,227752.47274763157
2006,223415.4951162498
2007,250505.97780515178
2008,216656.45999617898
2009,196756.0656268953
2010,195014.27958331394
2011,143959.24185549084
2012,175203.5000262402
2013,180289.60907003863
2014,183139.78093544557
2015,205952.53944704885
2016,190925.45768232326
2017,194622.11901097195
2018,116836.4644235694
2019,133262.43214129517
2020,103273.71366818299
2021,103100.7478639449
2022,183382.97875997436
2023,143904.7532090691
2024,266995.48956519656
2025,355171.8430651452
2026,174734.99739143765
2027,159135.7154714294
2028,153404.3847131623
2029,169258.97597016726
2030,269850.74946268473
2031,230188.69172204356
2032,257515.8711331264
2033,252960.44453937878
2034,174390.94924909802
2035,219882.11956611
2036,200771.18057677298
2037,208058.26598422014
2038,311140.51489104144
2039,230198.44657933884
2040,274134.29986373504
2041,298894.0999147184
2042,206131.02819339646
2043,175399.34421834032
2044,172428.88585741003
2045,214686.4983230868
2046,145830.55689701292
2047,146729.46763838618
2048,141959.33355986624
2049,143322.33713566954
2050,177998.32090459552
2051,104851.70005697654
2052,123894.98025191439
2053,147805.2595037889
2054,86491.93200282496
2055,157905.60315867286
2056,148861.7877131011
2057,112239.40168640198
2058,215339.79124535035
2059,131848.22167505667
2060,173639.9716232312
2061,173707.38188036944
2062,128559.31244597143
2063,116372.76410811505
2064,138213.01674587317
2065,118676.57697695318
2066,164439.20234645304
2067,114131.85919280701
2068,147143.87563418076
2069,87820.07537530603
2070,117470.28320989414
2071,94216.36130642061
2072,137513.44204450952
2073,132980.56135772401
2074,189103.3940880743
2075,149602.37642260964
2076,119743.5940507615
2077,151453.48120639278
2078,126103.13234952853
2079,134903.09211004837
2080,116373.88217249981
2081,128023.910396276
2082,122204.6759106063
2083,148462.28453684092
2084,109022.39021760503
2085,115468.18594572568
2086,119578.85578744595
2087,122091.20909166022
2088,96653.46864694815
2089,77940.13367448968
2090,123312.06820436331
2091,110429.94515090591
2092,121151.733420386
2093,117669.11439725083
2094,113948.47919215627
2095,150531.7817793477
2096,84123.49288462184
2097,99392.39173591755
2098,151028.9020360491
2099,51323.406925980824
2100,79002.3119196227
2101,120188.3671881285
2102,128652.12524029872
2103,106027.84269386783
2104,143123.68506169808
2105,130449.92192898809
2106,66865.58996293781
2107,192397.3015817184
2108,116845.70043617628
2109,110224.73014376532
2110,127875.496946281
2111,135525.70233035498
2112,138117.6604850531
2113,119284.38817978781
2114,118821.61288070808
2115,162810.15680323204
2116,117245.32457291125
2117,149487.15851522784
2118,128109.18024662937
2119,111267.4986530137
2120,112534.72576241945
2121,99036.61220027019
2122,111387.44338983549
2123,83806.09512287614
2124,161734.8237844531
2125,127864.43372665673
2126,150241.34259511245
2127,163809.2510002483
2128,128694.19708227497
2129,94013.67820312292
2130,139782.974888897
2131,144122.97544524138
2132,114226.85530226954
2133,123435.730223516
2134,122123.19658138558
2135,97644.26696001191
2136,78820.83724192748
2137,106320.3474123766
2138,132435.9875168654
2139,152239.9077502566
2140,140182.62798333418
2141,165300.33955488823
2142,126657.8393637451
2143,147972.71027873407
2144,118179.05660421892
2145,137087.09299132787
2146,173556.61869725658
2147,141390.25779683367
2148,134170.123864719
2149,151578.43840645763
2150,233944.21740906095
2151,117450.70789435272
2152,174275.59452808741
2153,160938.2912474311
2154,102070.94909303891
2155,142677.57553382264
2156,259527.89135961098
2157,227233.40203417104
2158,238304.59066275696
2159,212969.19603309032
2160,179838.9379021466
2161,238411.14422420293
2162,368446.75467162335
2163,337073.43793066504
2164,255773.66190216222
2165,202826.6289343739
2166,160109.57089211405
2167,221245.9516310137
2168,193918.7658863632
2169,197431.2829339742
2170,217955.30072506142
2171,160257.61973555328
2172,132718.45117751602
2173,171196.66880679803
2174,222042.2733135253
2175,298787.59131304716
2176,313397.5901133872
2177,235589.1533112697
2178,213299.07014388076
2179,136762.92930713273
2180,214316.4405855558
2181,191864.65317558908
2182,223752.435279537
2183,190577.2265269529
2184,121041.36302369722
2185,125752.55222927195
2186,143495.05858380627
2187,153478.07986327575
2188,156531.50340926825
2189,264121.5604368144
2190,81085.7386334927
2191,81394.67800907693
2192,88041.03218152707
2193,111063.30726752496
2194,100321.96362919125
2195,102330.93483130947
2196,102326.62898253286
2197,118224.05886977761
2198,160116.9750688164
2199,180766.70288466528
2200,147391.000759484
2201,143328.42187325744
2202,221531.39941916807
2203,135842.17486053117
2204,179002.98055943148
2205,117460.19222043933
2206,138958.0084752299
2207,225043.614654218
2208,269312.557116429
2209,246131.13461403162
2210,122818.6421817388
2211,120071.02957250098
2212,121664.1970766455
2213,105501.42634931671
2214,137642.6083402883
2215,102928.3151427042
2216,150901.97407178016
2217,68616.78427756467
2218,69552.59282703805
2219,66408.91837023836
2220,60959.7792391837
2221,298577.81735502253
2222,271494.5443442147
2223,285646.3757057006
2224,210020.3339333208
2225,118909.84533693889
2226,181848.58242781908
2227,195976.60894583483
2228,266201.39051310666
2229,251248.70184815905
2230,155556.23603603514
2231,208282.8086483706
2232,177727.58540284072
2233,176897.85144250363
2234,243732.1496770853
2235,217729.86679768478
2236,255198.7946290139
2237,311317.9958395361
2238,198646.90050493993
2239,108709.83323674435
2240,154162.0491587277
2241,154378.8577913696
2242,124982.25174699033
2243,132472.61904706465
2244,104473.57497913756
2245,101275.39376790231
2246,140907.83997035335
2247,119739.35941352372
2248,120533.95887181892
2249,119292.33062270195
2250,131247.62141939817
2251,107735.35611204854
2252,180869.99067097757
2253,155512.43860465364
2254,185449.59715978912
2255,186002.4409345326
2256,181272.53653599764
2257,209391.7239195198
2258,162546.33870188598
2259,174981.00458556548
2260,161961.75166870432
2261,196177.65027562488
2262,211242.66769141768
2263,376739.52741639456
2264,458217.17797032057
2265,175982.5563825472
2266,318228.83897812216
2267,358505.6589901185
2268,431225.2555830719
2269,153182.81856110622
2270,200109.69626360876
2271,215321.34203393353
2272,193845.08987376676
2273,165191.71407202655
2274,180644.00004136915
2275,152398.84715630705
2276,193106.49993619652
2277,181605.92062902506
2278,150682.4057812409
2279,126510.67291880934
2280,117251.5256965471
2281,164629.71418125345
2282,182218.21456549165
2283,108476.14471912863
2284,112463.78578634457
2285,142111.3548943008
2286,124047.68726691755
2287,369788.69890008634
2288,274359.5649299023
2289,369004.23593582807
2290,443809.37882137595
2291,336684.6181364539
2292,450992.1295665314
2293,465221.018768617
2294,420856.14739707205
2295,474061.5369723023
2296,280530.299170747
2297,342251.39582375076
2298,333895.14610090526
2299,360339.11324065935
2300,341873.3163662604
2301,313481.0020659136
2302,253315.9833635077
2303,249899.5237975879
2304,250618.62272179124
2305,192587.42676595465
2306,188610.92707378976
2307,197731.49762533864
2308,226587.49972713966
2309,287441.2421636692
2310,212841.01120232997
2311,198972.53567868812
2312,175767.78138176783
2313,173085.358536125
2314,171557.8143182859
2315,181590.59718340694
2316,196343.57453473975
2317,188582.0207977314
2318,178389.78451121377
2319,181719.87783289875
2320,188034.8484229673
2321,241896.2563373145
2322,178273.09110584215
2323,197578.3804012955
2324,178947.3844007279
2325,213711.8808623703
2326,175968.59499722783
2327,204503.02894133117
2328,225126.13161670335
2329,192832.3535320627
2330,180686.58304475257
2331,344930.23564507155
2332,402697.6245836578
2333,322662.52000980196
2334,260304.32421033073
2335,285288.08020318055
2336,308261.6227210618
2337,201892.3712892655
2338,269507.8986878091
2339,217993.38867998307
2340,388984.7850647853
2341,208633.38537235843
2342,239808.42340221218
2343,231929.91121135876
2344,218625.52499720996
2345,235677.14205287167
2346,213434.40786093034
2347,199946.71825375484
2348,243586.14385638796
2349,181993.73324206
2350,317680.81272036163
2351,255293.3961140371
2352,253190.09732860047
2353,237312.86662580378
2354,138776.26384787908
2355,146363.8764483286
2356,152086.64211852115
2357,190024.5898454468
2358,197703.18599147056
2359,133655.39647133969
2360,115973.5887709964
2361,146401.8617711527
2362,260315.36407334893
2363,137893.2258104048
2364,155754.7719579058
2365,216668.41697033588
2366,191791.7821987209
2367,219762.32732602613
2368,213690.18950295672
2369,214248.2974675818
2370,170715.85486005901
2371,166968.7484137806
2372,195574.05006787463
2373,290772.502489181
2374,318784.61728687386
2375,255863.5724523353
2376,269242.6231316448
2377,339424.9275664642
2378,145322.07388225204
2379,196518.01831022755
2380,149654.9276876542
2381,167138.00033237922
2382,214115.20800045235
2383,203465.93243398948
2384,244710.16647729249
2385,162721.34525470348
2386,134029.85031854408
2387,136990.54019278384
2388,103973.56184041583
2389,118832.17227224911
2390,149106.29964531172
2391,146206.32855151466
2392,114039.15918944441
2393,171864.733110474
2394,142921.82041340048
2395,212410.68864177942
2396,144333.9434062696
2397,221399.98911086895
2398,134205.72566388297
2399,64952.95935407419
2400,61607.355642559975
2401,118488.487993819
2402,137525.90338368365
2403,147074.16184171106
2404,154184.6440222926
2405,160115.59415779507
2406,141275.01261932787
2407,124994.6939346101
2408,150364.03336746298
2409,120055.54563283478
2410,172189.62075922592
2411,113931.25107296385
2412,157403.03042786103
2413,129743.75893318419
2414,157066.40829359784
2415,133081.0657786434
2416,129190.3746641898
2417,131520.40413959915
2418,132467.6496054038
2419,127325.36597240396
2420,121517.69492035895
2421,147359.0616387965
2422,107959.71616251525
2423,117160.06186920409
2424,162671.26336997704
2425,189897.04044487892
2426,130846.65777686116
2427,132702.1158591729
2428,180164.84707265458
2429,113476.08213289155
2430,133640.73645614873
2431,105691.10943211165
2432,148294.82039968224
2433,148679.19689799886
2434,138116.57138683827
2435,151941.5690735089
2436,104376.42432446058
2437,103674.86184132486
2438,122086.89131995707
2439,102103.60660790444
2440,124197.9841961886
2441,94282.46883880322
2442,97607.82344556792
2443,127573.67294758635
2444,131271.18041660183
2445,87959.60433579455
2446,133098.77947560942
2447,181420.1267783046
2448,130747.95232058282
2449,108278.74352655973
2450,154646.35820457572
2451,118259.87131606175
2452,189409.27598412655
2453,92366.99283570188
2454,117898.66362851685
2455,120694.1146834421
2456,134473.13220343163
2457,136701.68036711993
2458,128356.23202651003
2459,107817.51809172392
2460,138746.97684124915
2461,127839.71199606414
2462,135620.00449112395
2463,126538.37559811288
2464,168373.92296505743
2465,142495.92888566531
2466,117999.4530649521
2467,131543.41261040885
2468,83866.67577227285
2469,79614.09129244804
2470,196272.3559965362
2471,216983.0760893981
2472,163497.02710830426
2473,117657.14477133667
2474,74811.27683955494
2475,211027.1392981959
2476,115766.82266783851
2477,127448.12742300381
2478,151031.7217200099
2479,103755.542744393
2480,155577.3203638281
2481,120708.11638721524
2482,126671.54949988608
2483,111469.8003499571
2484,122139.38520849796
2485,123525.36709799901
2486,150933.86154036794
2487,169585.77933607058
2488,168056.94452064563
2489,158117.47319926927
2490,145776.6858481964
2491,92467.16864160505
2492,197129.13045691073
2493,156737.1012353773
2494,153620.0873596313
2495,89218.47348014756
2496,239056.17462885793
2497,152801.94994255854
2498,108231.96096543137
2499,88484.8642311155
2500,121223.88490996181
2501,136340.40122916747
2502,146987.31811756396
2503,97250.96462697705
2504,167721.56158539883
2505,225199.23028620382
2506,250766.15839729927
2507,278962.6143398613
2508,250764.25913321285
2509,217204.49583276818
2510,223111.91044888657
2511,175694.16757481167
2512,208617.87727851013
2513,223446.05399366072
2514,263942.629371949
2515,151184.8875811108
2516,175782.0489835033
2517,146318.4887742891
2518,156939.83434576562
2519,234809.72281964027
2520,218716.68786390775
2521,189564.7869746815
2522,222645.4778742441
2523,116096.71184230472
2524,136317.4035062504
2525,149282.50302711804
2526,137886.99223011208
2527,116223.42944797224
2528,128527.8247199706
2529,134468.6775231344
2530,126945.92982470596
2531,256187.4525807316
2532,225944.58705318125
2533,194054.0941658652
2534,236392.39157630334
2535,293024.6821732044
2536,234436.66625487708
2537,243369.6401248935
2538,181901.2083465805
2539,191528.41650704472
2540,176809.16384626506
2541,183197.1913566492
2542,165595.36964457302
2543,120237.9981578058
2544,122291.24429402237
2545,136864.96890508162
2546,121552.99424876913
2547,138176.53278577738
2548,150824.03226484533
2549,153111.32477842388
2550,518171.17266351375
2551,139415.2354206623
2552,128561.4123920688
2553,76973.28801153832
2554,95145.42075166786
2555,115197.01835853413
2556,94812.94716683759
2557,104037.13632579106
2558,143153.3746174288
2559,142536.54945129805
2560,153761.06841627235
2561,147354.35466341692
2562,137270.79795406607
2563,152433.66093398933
2564,204518.466095775
2565,137240.4114046495
2566,156362.76805973693
2567,141287.3894752188
2568,205513.87938048353
2569,229572.60510348738
2570,118071.88386110771
2571,192094.07314165652
2572,153858.607778735
2573,216371.7500832874
2574,289178.8956540541
2575,132161.4492603542
2576,119347.5433611086
2577,153940.78150238327
2578,82371.07335795087
2579,64536.7243122919
2580,89065.56581764773
2581,97609.61104936138
2582,104612.99428218513
2583,274066.3298713319
2584,171111.70510038646
2585,183503.55934265364
2586,219898.759534526
2587,198730.87652079962
2588,140073.5650730388
2589,151544.44652802352
2590,200542.3299474845
2591,226017.18591919055
2592,210146.97634006682
2593,256999.8371295768
2594,183825.3960805003
2595,208136.78236988492
2596,287165.1380097342
2597,185429.001311724
2598,279206.0828469177
2599,333441.0240707927
2600,154104.55316142074
2601,141785.11622273584
2602,85246.1778859813
2603,95515.12914989985
2604,89767.34493876662
2605,80615.24040918198
2606,144727.3376211371
2607,200108.1821741247
2608,201432.21153006828
2609,173453.9796879241
2610,109895.44223802796
2611,122781.65239542104
2612,162025.79249433646
2613,130053.0658707711
2614,123738.8593076184
2615,152598.5714051507
2616,145441.5762766676
2617,181886.94845673873
2618,194617.49804366572
2619,197300.68006816987
2620,187935.42575948767
2621,175192.43272413453
2622,177703.09548782592
2623,242814.0040277131
2624,306664.55234800477
2625,293704.92504874495
2626,173793.7197196057
2627,168210.50429335004
2628,482712.51778403274
2629,499647.4204231432
2630,389523.87274520326
2631,473432.5287510826
2632,424208.41928304173
2633,317718.57230264536
2634,432576.21665132255
2635,158575.9042204208
2636,173193.6870575148
2637,178999.55486173352
2638,252817.9498002417
2639,190750.04988468214
2640,151794.2240131111
2641,103949.8467179188
2642,186466.7320693082
2643,103225.55704698565
2644,118336.4043628201
2645,109997.20714898387
2646,95646.0029245553
2647,103717.5854522932
2648,140427.57926728574
2649,155666.605576485
2650,137474.49231579195
2651,137699.44812436067
2652,403393.31014384195
2653,253563.7036800275
2654,253290.18923178385
2655,409880.4782610927
2656,326443.23507569474
2657,346589.93922546814
2658,310890.782245695
2659,309852.7145183721
2660,363164.2246418598
2661,356261.53383992787
2662,367670.5460322403
2663,293109.23300314957
2664,278846.93336503254
2665,337035.2415659836
2666,288469.30491836125
2667,170109.43752429163
2668,179821.8918372761
2669,180870.4300569682
2670,275189.9306416261
2671,188201.32822927408
2672,192172.95448590064
2673,200400.0839066567
2674,196291.567841604
2675,171895.71906777995
2676,194378.53613959692
2677,200045.24424802713
2678,245282.64486629903
2679,281004.72779877135
2680,290428.8112043912
2681,400715.1503539833
2682,324516.80070352845
2683,524380.7882556855
2684,324191.4914018558
2685,332797.72463383875
2686,246911.0690848824
2687,310859.7274158811
2688,216283.96899572923
2689,207885.1693695826
2690,412827.3608355156
2691,188524.8450731702
2692,141223.35201564746
2693,198401.3111946308
2694,137841.45687850588
2695,192811.21901635948
2696,185958.9980825946
2697,185783.0899155882
2698,192366.65789046785
2699,168943.7345164239
2700,153970.07068476436
2701,150175.80474264128
2702,112590.86588734607
2703,125622.59171558442
2704,141159.19403100834
2705,115868.40231388938
2706,113931.95276512452
2707,124350.40165992413
2708,132819.39946560306
2709,104589.77029598068
2710,128485.19899587713
2711,269444.2076384125
2712,387247.7633014127
2713,169663.76310682337
2714,151591.4390352638
2715,170595.2887855666
2716,144526.02175333718
2717,191789.4589858734
2718,222237.38031417388
2719,151775.65418338022
2720,175530.81732130662
2721,131643.41704880825
2722,159107.89132487713
2723,143109.9706686885
2724,125385.35849824901
2725,130501.75435802942
2726,148346.84478443064
2727,172835.05888371088
2728,184622.47346505604
2729,144983.10074424825
2730,147312.15677982656
2731,134410.64916365905
2732,134086.6897449618
2733,159838.4211870554
2734,138985.6218665532
2735,132846.7860883397
